cancer	subtype	gene	AYA_mut	AYA_wt	OA_mut	OA_wt	AYA_mut_ratio	OA_mut_ratio	Diff_AYA_OA	Higher_in_AYA	P
Lymphoid tumor	CLL/SLL	MAPK1	0	8	1	298	0.000000	0.003344	0.003344	0	fisher.test(matrix(c(0,8,1,298),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	EPHA5	0	4	0	185	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,185),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	FLT4	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	IDH2	0	8	4	302	0.000000	0.013072	0.013072	0	fisher.test(matrix(c(0,8,4,302),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	ERBB4	0	8	0	304	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,304),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	AURKA	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	SDHC	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	HIST1H3C	0	4	0	120	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,120),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	HNF1A	1	7	36	268	0.125000	0.118421	0.006579	1	fisher.test(matrix(c(1,7,36,268),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	NUP93	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	GNAS	0	8	0	304	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,304),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	PPM1D	0	4	2	124	0.000000	0.015873	0.015873	0	fisher.test(matrix(c(0,4,2,124),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CDH1	0	8	1	303	0.000000	0.003289	0.003289	0	fisher.test(matrix(c(0,8,1,303),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	BRIP1	0	8	4	295	0.000000	0.013378	0.013378	0	fisher.test(matrix(c(0,8,4,295),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CDKN2B	0	8	1	298	0.000000	0.003344	0.003344	0	fisher.test(matrix(c(0,8,1,298),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	NTRK1	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	WT1	0	8	0	304	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,304),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	MUTYH	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	RYBP	0	0	0	9	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,9),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	PDGFRA	0	8	0	303	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,303),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	RFWD2	0	4	0	143	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,143),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	EP300	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	DCUN1D1	0	0	0	9	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,9),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	TSC2	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	IRS2	0	0	0	55	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,55),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	PAK7	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	ZFHX3	0	0	0	14	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,14),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	MYD88	0	8	0	304	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,304),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	ROS1	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	TGFBR2	0	0	0	55	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,55),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	RAD54L	0	0	0	35	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,35),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	SUZ12	0	8	2	297	0.000000	0.006689	0.006689	0	fisher.test(matrix(c(0,8,2,297),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	NF2	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	TET2	0	8	0	304	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,304),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	ATR	0	4	1	164	0.000000	0.006061	0.006061	0	fisher.test(matrix(c(0,4,1,164),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	PIK3CA	0	8	2	302	0.000000	0.006579	0.006579	0	fisher.test(matrix(c(0,8,2,302),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	TET1	0	4	0	158	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,158),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	PHOX2B	0	8	0	277	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,277),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	HIST1H2BD	0	0	0	30	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,30),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	PIK3C3	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	ARID1B	0	8	0	298	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,298),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	GPS2	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CDK8	0	4	0	165	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,165),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CSF3R	0	8	0	284	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,284),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	DNMT3B	0	0	0	9	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,9),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	APC	0	8	0	304	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,304),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	FYN	0	0	0	32	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,32),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	FBXW7	0	8	0	307	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,307),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	FGFR4	0	8	0	301	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,301),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	ASXL2	0	0	0	32	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,32),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CENPA	0	0	0	8	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,8),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	PARK2	0	8	0	277	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,277),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	RHEB	0	8	1	237	0.000000	0.004202	0.004202	0	fisher.test(matrix(c(0,8,1,237),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CALR	0	4	4	163	0.000000	0.023952	0.023952	0	fisher.test(matrix(c(0,4,4,163),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	PIM1	0	8	1	295	0.000000	0.003378	0.003378	0	fisher.test(matrix(c(0,8,1,295),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	AR	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	NKX2-1	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	HIST2H3C	0	0	0	8	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,8),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	NTRK2	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	RPTOR	0	4	1	164	0.000000	0.006061	0.006061	0	fisher.test(matrix(c(0,4,1,164),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	ICOSLG	0	0	0	9	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,9),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	MAP3K13	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	ERBB3	1	7	36	263	0.125000	0.120401	0.004599	1	fisher.test(matrix(c(1,7,36,263),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	EGFL7	0	0	0	9	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,9),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	MST1	0	0	0	8	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,8),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	EPHA3	0	4	0	185	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,185),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	RAB35	0	0	0	8	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,8),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	KEAP1	0	8	11	268	0.000000	0.039427	0.039427	0	fisher.test(matrix(c(0,8,11,268),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	JAK2	0	8	1	306	0.000000	0.003257	0.003257	0	fisher.test(matrix(c(0,8,1,306),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	XIAP	0	0	0	9	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,9),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	ATRX	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	IKBKE	0	0	0	55	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,55),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	H3F3A	0	8	0	277	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,277),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	RAD51D	0	4	0	165	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,165),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	E2F3	0	0	0	9	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,9),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	HIST1H3I	0	0	0	8	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,8),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	MDC1	0	0	0	9	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,9),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	MAP2K1	0	8	4	295	0.000000	0.013378	0.013378	0	fisher.test(matrix(c(0,8,4,295),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	HIST3H3	0	0	0	8	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,8),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CD276	0	0	0	9	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,9),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	FANCA	0	8	2	297	0.000000	0.006689	0.006689	0	fisher.test(matrix(c(0,8,2,297),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CSF1R	0	4	0	174	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,174),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	MRE11A	0	4	0	165	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,165),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	MGA	0	4	0	141	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,141),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	IGF2	0	4	0	161	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,161),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	NTRK3	0	8	4	295	0.000000	0.013378	0.013378	0	fisher.test(matrix(c(0,8,4,295),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CEBPA	0	8	10	289	0.000000	0.033445	0.033445	0	fisher.test(matrix(c(0,8,10,289),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	TCEB1	0	4	1	123	0.000000	0.008065	0.008065	0	fisher.test(matrix(c(0,4,1,123),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	SUFU	0	8	1	298	0.000000	0.003344	0.003344	0	fisher.test(matrix(c(0,8,1,298),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	BCOR	0	8	0	302	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,302),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	BRD4	0	8	8	291	0.000000	0.026756	0.026756	0	fisher.test(matrix(c(0,8,8,291),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	PIK3C2G	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	MYCN	0	8	3	296	0.000000	0.010033	0.010033	0	fisher.test(matrix(c(0,8,3,296),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	HLA-A	0	0	0	34	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,34),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	IRF4	0	0	0	55	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,55),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	MED12	0	4	0	165	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,165),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	JAK1	0	4	0	165	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,165),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	B2M	0	8	5	292	0.000000	0.016835	0.016835	0	fisher.test(matrix(c(0,8,5,292),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	ACVR1	0	4	0	142	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,142),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	JUN	0	0	0	53	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,53),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	IGF1R	0	8	3	294	0.000000	0.010101	0.010101	0	fisher.test(matrix(c(0,8,3,294),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	EIF4A2	0	0	0	8	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,8),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	NOTCH2	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	FAM46C	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	PTCH1	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	HIST1H3E	0	0	0	8	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,8),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	SDHA	0	8	2	277	0.000000	0.007168	0.007168	0	fisher.test(matrix(c(0,8,2,277),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	EIF4E	0	0	0	8	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,8),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CBFB	0	4	1	163	0.000000	0.006098	0.006098	0	fisher.test(matrix(c(0,4,1,163),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	NFKBIA	0	8	1	276	0.000000	0.003610	0.003610	0	fisher.test(matrix(c(0,8,1,276),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	PALB2	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	IGF1	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	BCL10	0	0	0	52	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,52),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	PAK1	0	0	0	15	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,15),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CHEK2	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	RAD50	0	4	0	165	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,165),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	MAP2K4	0	8	1	298	0.000000	0.003344	0.003344	0	fisher.test(matrix(c(0,8,1,298),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	EPHA7	0	4	0	188	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,188),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	IKZF1	0	8	0	298	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,298),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	SDHD	1	7	0	299	0.125000	0.000000	0.125000	1	fisher.test(matrix(c(1,7,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	BRAF	0	8	1	306	0.000000	0.003257	0.003257	0	fisher.test(matrix(c(0,8,1,306),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	BCL2L11	0	0	0	13	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,13),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	HIST1H3F	0	0	0	8	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,8),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	MEF2B	0	8	8	291	0.000000	0.026756	0.026756	0	fisher.test(matrix(c(0,8,8,291),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	MSH2	0	8	2	295	0.000000	0.006734	0.006734	0	fisher.test(matrix(c(0,8,2,295),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	PIK3CD	0	0	0	33	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,33),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	PDGFRB	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	IL10	0	0	0	9	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,9),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	FOXO1	0	0	0	55	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,55),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	SDHAF2	0	8	0	277	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,277),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CDK6	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	DNMT1	0	0	0	29	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,29),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	KLF4	0	4	0	143	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,143),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	EPHB1	0	0	0	55	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,55),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	TERT	0	8	2	296	0.000000	0.006711	0.006711	0	fisher.test(matrix(c(0,8,2,296),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	MYOD1	0	0	0	11	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,11),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	RAD51	1	3	0	165	0.250000	0.000000	0.250000	1	fisher.test(matrix(c(1,3,0,165),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	SOX17	0	0	0	9	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,9),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	ARID1A	0	8	1	298	0.000000	0.003344	0.003344	0	fisher.test(matrix(c(0,8,1,298),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	TP63	0	0	0	53	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,53),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	ANKRD11	0	0	0	8	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,8),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	DIS3	0	8	1	280	0.000000	0.003559	0.003559	0	fisher.test(matrix(c(0,8,1,280),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	FLT3	1	7	3	304	0.125000	0.009772	0.115228	1	fisher.test(matrix(c(1,7,3,304),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CRKL	0	8	1	298	0.000000	0.003344	0.003344	0	fisher.test(matrix(c(0,8,1,298),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	DNAJB1	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	TSC1	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CASP8	0	4	0	165	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,165),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	NEGR1	0	4	0	122	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,122),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	KIT	0	8	0	307	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,307),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CDKN2A	0	8	0	307	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,307),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	EGFR	0	8	0	304	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,304),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	MITF	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	RET	0	8	1	303	0.000000	0.003289	0.003289	0	fisher.test(matrix(c(0,8,1,303),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	SH2D1A	0	4	1	136	0.000000	0.007299	0.007299	0	fisher.test(matrix(c(0,4,1,136),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CD79A	0	0	0	55	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,55),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	FGF4	0	0	0	55	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,55),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CCND3	0	8	1	298	0.000000	0.003344	0.003344	0	fisher.test(matrix(c(0,8,1,298),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	INSR	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	AKT3	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	TNFAIP3	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	MYC	0	8	10	289	0.000000	0.033445	0.033445	0	fisher.test(matrix(c(0,8,10,289),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CIC	0	4	3	162	0.000000	0.018182	0.018182	0	fisher.test(matrix(c(0,4,3,162),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	KMT2A	1	7	1	300	0.125000	0.003322	0.121678	1	fisher.test(matrix(c(1,7,1,300),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	PIK3R2	0	0	0	55	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,55),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	MCL1	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	BRCA2	0	8	0	299	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,299),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	POLE	1	3	15	128	0.250000	0.104895	0.145105	1	fisher.test(matrix(c(1,3,15,128),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	NKX3-1	0	4	0	119	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,119),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	DOT1L	0	0	0	55	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,55),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CCND2	1	7	37	261	0.125000	0.124161	0.000839	1	fisher.test(matrix(c(1,7,37,261),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	EPCAM	0	4	1	142	0.000000	0.006993	0.006993	0	fisher.test(matrix(c(0,4,1,142),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	YAP1	1	3	0	121	0.250000	0.000000	0.250000	1	fisher.test(matrix(c(1,3,0,121),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CBL	1	7	0	304	0.125000	0.000000	0.125000	1	fisher.test(matrix(c(1,7,0,304),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	HIST1H3J	0	0	0	8	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,8),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	CREBBP	0	8	1	298	0.000000	0.003344	0.003344	0	fisher.test(matrix(c(0,8,1,298),nrow=2))$p.value
Lymphoid tumor	CLL/SLL	RAD51C	0	4	2	163	0.000000	0.012121	0.012121	0	fisher.test(matrix(c(0,4,2,163),nrow=2))$p.value
