cancer	gene	AYA_mut	AYA_wt	OA_mut	OA_wt	AYA_mut_ratio	OA_mut_ratio	Diff_AYA_OA	Higher_in_AYA	P
Lymphoid tumor	IRF9	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	BDP1	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	NEO1	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	ACSM2A	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	IGHJ4	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	IL4R	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	ITPKB	0	0	0	32	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,32),nrow=2))$p.value
Lymphoid tumor	HLA-C	0	0	0	44	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,44),nrow=2))$p.value
Lymphoid tumor	MAGEB3	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	FAAH2	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	ACE	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	SMOC1	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	XKR9	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	WWC3	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	MYBBP1A	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	MOV10	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	IGHV4-39	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	EXOC3	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	NSUN2	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AGMO	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	TMPRSS9	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	PRKY	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	GUCY2F	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	GTDC1	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	ASB8	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	ARHGEF18	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	METTL3	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	LTBP1	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AAMDC	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	RAB11FIP1	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	PTH2R	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	PLK1S1	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	DCLK1	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	ACSS2	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	NAA60	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	QRSL1P3	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	CGNL1	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AOX1	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	CCDC60	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	ZNF438	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	IGHV2-70	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	UST	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	ZNF318	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	NEUROD6	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	FREM2	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	YBX1P1	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	C4orf21	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	IGHV1-69	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	PPP2R2A	0	1	0	52	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,52),nrow=2))$p.value
Lymphoid tumor	MKNK1	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	DDR1	0	73	0	136	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,136),nrow=2))$p.value
Lymphoid tumor	TYRO3	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	MERTK	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	UBA2	0	80	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,80,0,0),nrow=2))$p.value
Lymphoid tumor	HNRNPK	0	154	0	159	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,154,0,159),nrow=2))$p.value
Lymphoid tumor	NUDT15	0	80	0	27	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,80,0,27),nrow=2))$p.value
Lymphoid tumor	TINF2	0	80	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,80,0,0),nrow=2))$p.value
Lymphoid tumor	CDC25C	0	80	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,80,0,0),nrow=2))$p.value
Lymphoid tumor	BRINP3	0	153	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,153,0,135),nrow=2))$p.value
Lymphoid tumor	JMJD1C	0	1	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,1,0,0),nrow=2))$p.value
Lymphoid tumor	FOS	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	GFI1	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	HTRA1	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	KRIT1	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	IGF2BP3	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	AIP	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	DDX31	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	MAP3K8	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	SMARCAL1	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	FOXR2	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	NRIP1	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	FRK	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	MGEA5	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	GFI1B	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	KBTBD4	0	73	0	147	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,147),nrow=2))$p.value
Lymphoid tumor	ZNF280D	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	ATP8B1	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	ETV3	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	GLMN	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	SAMD9L	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	FOSB	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	BEND2	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	FNTB	0	73	0	162	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,162),nrow=2))$p.value
Lymphoid tumor	ABCB4	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	LARP4B	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	OTX2	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	T	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	POLR2A	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	ZFPM1	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	CASR	0	73	0	162	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,162),nrow=2))$p.value
Lymphoid tumor	GNA14	0	73	0	135	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,135),nrow=2))$p.value
Lymphoid tumor	TOE1	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	PGBD5	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	MAD2L2	0	0	0	39	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,39),nrow=2))$p.value
Lymphoid tumor	NADK	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	GAB1	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	SERPINB3	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	CXorf67	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	FOXF1	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	SERPINB4	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	TRIP13	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	CYP19A1	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	ATXN7	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	REST	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	APLNR	0	0	0	39	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,39),nrow=2))$p.value
Lymphoid tumor	ALB	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	SPRTN	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	SLFN11	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	AGO1	0	0	0	39	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,39),nrow=2))$p.value
Lymphoid tumor	CTR9	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	SCG5	0	0	0	39	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,39),nrow=2))$p.value
Lymphoid tumor	CMTR2	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	KLF5	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	ETAA1	0	0	0	12	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,12),nrow=2))$p.value
Lymphoid tumor	UBAC2	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	PRAC2	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	NPM3	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	CERKL	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	RPS6KB1	0	1	0	51	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,51),nrow=2))$p.value
Lymphoid tumor	ZNF2	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	LARGE	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	TIMM8B	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	NAB2	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	CSNK1A1	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	TMEM70	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	FGF1	0	1	0	51	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,51),nrow=2))$p.value
Lymphoid tumor	ZBTB7A	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	LY9	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	CASC11	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	FGF8	0	1	0	51	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,51),nrow=2))$p.value
Lymphoid tumor	TSPAN31	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	DHX15	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	SOX9-AS1	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	MARCH9	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	SLC7A8	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	MYCNOS	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	MAP3K4	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	TXLNG2P	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	CD3EAP	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	HIST2H3A	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	PLXNC1	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	FGF5	0	1	0	51	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,51),nrow=2))$p.value
Lymphoid tumor	OBSL1	0	1	0	24	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,24),nrow=2))$p.value
Lymphoid tumor	FGF2	0	1	0	51	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,51),nrow=2))$p.value
Lymphoid tumor	HLA-DQB1	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	LAG3	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	C8orf34	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	HLA-DOA	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	RNF139	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	CTC1	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	IL10RA	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	PPARA	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	C3orf70	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	WEE1	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	FCGR2A	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	CHD7	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	TIGIT	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	LMNA	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	C11orf65	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	MTHFD2	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	ACTA2	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	IFIT2	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	ZNF471	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	HLA-DQA2	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	SLC9A3R1	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	IL6R	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	IDO1	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	ETS2	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	PIAS4	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	HLA-DPB2	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	CD19	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	POU2F2	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	PHLPP2	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	IFIT1	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	WNK2	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	FOXQ1	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	PPP1R15A	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	SPINK1	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	L2HGDH	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	TBC1D12	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	ING1	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	HLA-F	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	HLA-DMB	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	HNF1A-AS1	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	HLA-G	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	H19	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	WNK1	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	HNF1B	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	TNF	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	TFEC	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	CFTR	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	CEP57	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	HLA-DOB	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	HLA-E	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	HLA-DRB1	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	HLA-DRA	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	HAS3	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
Lymphoid tumor	TMEM173	0	0	0	27	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,27),nrow=2))$p.value
