cancer	gene	AYA_mut	AYA_wt	OA_mut	OA_wt	AYA_mut_ratio	OA_mut_ratio	Diff_AYA_OA	Higher_in_AYA	P
PC	CBL-KMT2A	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	CRLF2-IGH	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	ARID5B-intragenic	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	CD274-PDCD1LG2)	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	CRLF2-P2RY8	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	IKZF3-intragenic	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	JAK2-TFG	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
PC	XBP1-intragenic	0	1	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,2),nrow=2))$p.value
MPAL	ABL1-BCR	0	0	1	2	NA	0.333333	NA	NA	fisher.test(matrix(c(0,0,1,2),nrow=2))$p.value
MPAL	BCR-intragenic	0	0	0	2	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,2),nrow=2))$p.value
MPAL	KMT2A-MLLT3	0	2	0	2	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,2),nrow=2))$p.value
MPAL	ATM-intragenic	0	0	0	2	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,2),nrow=2))$p.value
MPAL	CDNF-KMT2D	0	0	0	2	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,2),nrow=2))$p.value
MPAL	GATA2-intragenic	0	0	0	2	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,2),nrow=2))$p.value
MPAL	BRD3-VAV2	0	0	0	2	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,2),nrow=2))$p.value
MPAL	EP300-intragenic	0	0	0	2	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,2),nrow=2))$p.value
MPAL	KDM3B-MAP3K14	0	0	0	2	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,2),nrow=2))$p.value
MPAL	TNFAIP3-intragenic	0	0	0	2	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,2),nrow=2))$p.value
MPAL	BIRC3-MALT1	0	0	0	2	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,2),nrow=2))$p.value
MPAL	RUNX1-intragenic	1	1	0	0	0.500000	NA	NA	NA	fisher.test(matrix(c(1,1,0,0),nrow=2))$p.value
MPAL	BTG1-intragenic	0	4	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,4,0,0),nrow=2))$p.value
MPAL	KMT2A-SEPT9	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	ARHGEF12-KMT2A	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	ETV6-intragenic	1	3	0	0	0.250000	NA	NA	NA	fisher.test(matrix(c(1,3,0,0),nrow=2))$p.value
MPAL	KMT2A-intragenic	0	4	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,4,0,0),nrow=2))$p.value
MPAL	PDCD1LG2-intragenic	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	-RUNX1	0	4	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,4,0,0),nrow=2))$p.value
MPAL	CIITA-SOCS1	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	RUNX1-RUNX1T1	0	4	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,4,0,0),nrow=2))$p.value
MPAL	ERG-FUS	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	PAX5-intragenic	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	IKZF1-intragenic	0	4	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,4,0,0),nrow=2))$p.value
MPAL	KMT2A-MLLT1	0	4	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,4,0,0),nrow=2))$p.value
MPAL	NF1-intragenic	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	NOTCH1-intragenic	0	2	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,1),nrow=2))$p.value
MPAL	RUNX1-TAF3	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	EBF1-JAK2	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	KMT2A-MLLT10	0	4	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,4,0,0),nrow=2))$p.value
MPAL	PDGFRB-PRKCA	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	KMT2A-rearranged	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	NSD1-NUP98	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	ETV6-RUNX1	0	3	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,1),nrow=2))$p.value
MPAL	ETV5-intergenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
MPAL	IGHA2-ZFP36L1	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
MPAL	IKZF1-TOX	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
MPAL	MLLT10-PICALM	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
MPAL	PCM1-TOX	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
MPAL	PDCD11-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
MPAL	CBFB-MYH11	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	CD74-PDGFRB	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	AFF1-KMT2A	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	CRLF2-intragenic	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	ETV6-NTRK2	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	ERG-intragenic	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
MPAL	FXYD6-KMT2A	0	2	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,2,0,0),nrow=2))$p.value
