Uniprot Degree Betweenness Closeness Transitivity Pagerank Eccentricity Eigenvector
SFMBT2 10 2.01413217916228e-05 0.271740312860344 0 7.4302211458119e-05 8 0.00431116763123111
SF3B5 2 7.83933979457517e-08 0.242213861846953 0 2.07443471124031e-05 9 0.00158647119677959
SEZ6 1 0 0.25663680447111 0 1.77802346922428e-05 9 0.00192884122979444
SEZ6L 3 3.47669471722277e-06 0.272844441531774 0.333333333333333 2.66963163933661e-05 9 0.00518829805985889
SETX 5 3.36492597447464e-06 0.281154330992256 0 3.32270287236919e-05 8 0.00910326269901159
SETDB1 129 0.00166281446362537 0.33634943717348 0.0065406976744186 0.000659896694286545 7 0.0917247613104464
SETD5 8 9.27932469316251e-06 0.291699752440562 0 4.42023367083144e-05 8 0.0326537861887217
SETBP1 9 0.000241817431061087 0.274571874519115 0.0555555555555556 8.51818004283065e-05 9 0.00559325820170151
SESTD1 12 0.000214143223110419 0.276903294461934 0.0151515151515152 8.2602817488762e-05 8 0.0104095097198994
SERTM1 13 2.69937195594276e-06 0.25421314011235 0.179487179487179 6.09237282893705e-05 9 0.00298153883287533
SERTAD2 18 4.90780695141101e-05 0.297168689031644 0.0065359477124183 9.20307125598552e-05 8 0.0323192139462464
SERTAD1 28 0.00018094300431075 0.314047924367001 0.0343915343915344 0.000139279356802252 8 0.0442936258993301
SERPINH1 35 0.000382225218645108 0.307340239671252 0.0151260504201681 0.000200178815515301 8 0.0191230141882415
SERPING1 5 0.000212223798122179 0.237281051711691 0.3 6.12774662860465e-05 9 0.000414709857571995
SERPINF1 3 7.40995436656507e-06 0.25475238639145 0 3.23933952423902e-05 9 0.00168485369170838
SERPINA3 8 3.75612261744985e-05 0.289260983348387 0.214285714285714 5.06135043541152e-05 8 0.0084840192272153
SERPINA1 4 4.69631625386874e-05 0.253110687796377 0 3.71852343716612e-05 9 0.000999244074385279
SERP2 48 0.000118133378938513 0.289865162802571 0.0629432624113475 0.00019517492436807 8 0.0151967796569062
SERP1 43 0.000300756431624879 0.285943223443223 0.0598006644518272 0.000188733040739522 8 0.0133416218233123
SERINC3 3 4.66543264622041e-07 0.279844058074924 0 2.48872783159909e-05 8 0.0120032113595242
SERGEF 7 1.11867005124961e-05 0.282425832127352 0.0476190476190476 4.24208321636405e-05 9 0.0139780167913592
SERBP1 5 6.62304765209758e-06 0.278403138443706 0 3.54322702557199e-05 8 0.00829747432488536
SEPTIN4 6 3.8722389624103e-05 0.303346772234906 0.266666666666667 4.30066967280338e-05 8 0.0135178042805575
SEPTIN3 12 4.69486317165037e-05 0.305707851967887 0.0303030303030303 6.83853627175893e-05 8 0.0253691747932705
SEPTIN14 5 2.85624325944594e-06 0.2795997403237 0 3.29289952575461e-05 8 0.0140144576409401
SEPTIN10 1 0 0.229506991786259 0 1.85577295316728e-05 9 0.000149182064236467
SEPT9 2 0 0.253634960604338 1 2.1392551762572e-05 9 0.00114358080838889
SENP7 2 0 0.23813155386082 1 2.31175220090964e-05 8 0.000437059807556306
SEMG1 2 6.57585465809781e-06 0.265456632165097 0 2.23130615639842e-05 9 0.0031084707582624
SEMA4G 31 0.000474324428263061 0.32113747975214 0.021505376344086 0.000146371889149553 8 0.0545058755628156
SEMA4C 14 3.69015621320091e-05 0.308638924582386 0.0879120879120879 6.68598587344546e-05 8 0.0798650150439328
SEMA3B 17 4.29595205976841e-05 0.306202500612895 0.213235294117647 7.69067616074629e-05 8 0.0937926932071011
SEM1 13 6.36841767665867e-05 0.291638452378173 0.0128205128205128 7.42987588620271e-05 8 0.0141289105295359
SELL 1 0 0.224555473652038 0 1.59085554835664e-05 9 0.0001972446946439
SELE 3 1.4288785617315e-06 0.288199732336518 0 2.50879417535096e-05 8 0.0136509555648938
SELENOM 10 0.000195501524451101 0.288319482917821 0 6.12898847267286e-05 8 0.0334592571839729
SELENOK 28 6.83961441204996e-05 0.278452792330844 0.0687830687830688 0.000122106290084699 8 0.00876204015033865
SEC61G 8 1.82269974361603e-05 0.268313641245972 0.0714285714285714 4.34242037524012e-05 8 0.00370873824425439
SEC61A2 1 0 0.206466757033755 0 1.75447040187339e-05 9 4.10103015782753e-05
SEC24D 4 1.28209351349588e-06 0.258324715615305 0.166666666666667 3.01564884701779e-05 8 0.00164763044853296
SEC24C 4 1.86499810425493e-06 0.264904876031305 0.166666666666667 3.13179154419671e-05 9 0.00310818495638611
SEC24A 5 3.44915766260862e-07 0.270475118021569 0.3 3.0820572769479e-05 9 0.00890077636512203
SEC22C 4 1.4212686379858e-05 0.24804384954522 0 3.40532561017582e-05 9 0.000899792490846981
SDS 3 2.40003838446966e-06 0.264053614088497 0 2.56525051354272e-05 9 0.00571181025477903
SDR16C5 9 4.68073047808623e-06 0.270915124829187 0 5.04236533493912e-05 8 0.00423304547641058
SDK2 1 0 0.233388145601315 0 1.65881281832213e-05 9 0.00068602239589329
SDHC 5 8.25841412015895e-07 0.284588042289464 0 3.38697034755724e-05 8 0.0113011381065142
SDHAF4 3 5.12458810386621e-07 0.236602322453541 0 2.57290629511681e-05 9 0.000494679582970342
SDHAF2 3 9.48737295326692e-06 0.241417968145972 0 2.86834393444889e-05 9 0.000486073518158739
SDF4 6 1.44133555769522e-05 0.276168575598107 0.333333333333333 4.07342879540429e-05 8 0.0069526726004524
SDF2L1 3 2.43165887497796e-05 0.246050195027777 0.333333333333333 3.61680125347381e-05 9 0.00110337198534809
SDC3 20 0.000130722627268138 0.288659317294137 0.105263157894737 8.81378966371145e-05 9 0.0447549571585396
SDC2 14 0.000188482759777114 0.302971497877501 0.0989010989010989 8.09216586707274e-05 8 0.0336201433716129
SCYL3 7 1.85345861389391e-05 0.283110818958678 0 4.44867439514983e-05 8 0.00833393586370895
SCYL1 7 2.32612576123667e-05 0.287721723105275 0 4.1564782961786e-05 9 0.0175105588543394
SCX 3 7.12932457325827e-07 0.27094450952319 0.333333333333333 2.5135048804902e-05 9 0.00680616617088927
SCT 4 1.09579435353803e-06 0.281604401055171 0.166666666666667 2.69371098184801e-05 8 0.0202480135172802
SCRN1 4 0.000176533838959643 0.294401885680613 0 4.89840346891186e-05 8 0.0105875419011079
SCRG1 4 1.01485715774353e-05 0.2705454230386 0.166666666666667 2.7970577868577e-05 9 0.00646988257801291
SCOC 9 1.89810904748867e-05 0.294006873499364 0.0277777777777778 5.22224698709167e-05 8 0.024365935322356
SCN4B 1 0 0.24969013634001 0 1.62981954789937e-05 9 0.000683939207936351
SCML1 5 0.000166500943400128 0.290033438603009 0 4.90725342909373e-05 8 0.0138933661494046
SCMH1 6 2.13549168956562e-05 0.27169302386287 0.0666666666666667 4.49995893017612e-05 8 0.00482841957883878
SCHIP1 4 1.17036266928951e-06 0.273867473578038 0 2.91987616541576e-05 9 0.00807912198734151
SCGB2B2 1 0 0.25663680447111 0 1.77802346922428e-05 9 0.00192884122979444
SCGB2A2 1 0 0.224377975388485 0 1.84275541209916e-05 9 0.000124080005752155
SCGB1D1 6 1.82704219518269e-06 0.255028075548749 0.0666666666666667 3.50841397919287e-05 9 0.00205166272994655
SCG5 4 2.56189616260192e-05 0.294735351723812 0.333333333333333 3.30223343432821e-05 8 0.0143681192620207
SCG3 1 0 0.271917793307644 0 1.62624836674906e-05 9 0.00426788251605222
SCEL 6 4.05961649105714e-06 0.283953985358978 0.2 3.59467880589253e-05 8 0.0265506228262912
SCD5 1 0 0.213285519125683 0 1.66921110915997e-05 9 5.38058378334598e-05
SCARF1 20 0.00030776246943519 0.305528375733855 0.0736842105263158 8.78255780785487e-05 8 0.0518546400843192
SCARA5 14 7.30981712018539e-05 0.302487224818968 0.010989010989011 6.75492760540425e-05 8 0.0278367349703521
SCARA3 3 0.000157045021559645 0.278490044371112 0.333333333333333 4.170418739293e-05 8 0.00381587623610059
SCAPER 21 8.7506578535627e-05 0.31621053697562 0.0571428571428571 0.00010323718311998 8 0.0421101474483897
SCAMP5 18 5.03064202381009e-05 0.284186575654152 0.065359477124183 8.60252851128145e-05 8 0.00685283477020125
SCAMP4 18 0.000292099746800003 0.299090038314176 0.0588235294117647 8.49009003197799e-05 8 0.0230909523516619
SCAMP1 18 5.4665886717874e-05 0.292061265053198 0.0980392156862745 8.87161462705019e-05 8 0.015855832982512
SCAI 7 4.17384049515578e-05 0.278670236501562 0.0476190476190476 4.95541823189253e-05 8 0.00573760415607736
SCAF8 3 8.21451138061501e-07 0.270844627561531 0 2.41733109904153e-05 8 0.0107454776619669
SBK3 12 1.66242301815184e-05 0.276186896048471 0 6.63187831218051e-05 8 0.00872378485375839
SATB1 6 1.7869396013127e-05 0.299090038314176 0.2 3.90324065341326e-05 8 0.0181079780510521
SART3 14 0.000107352583684432 0.273471711332983 0.0769230769230769 9.33464765655309e-05 8 0.00605310635599745
SARS1 25 9.36125574929641e-05 0.283728220621976 0 0.000127976476631151 9 0.0124354817992297
SARNP 4 6.31800828055409e-06 0.275881872197557 0.5 3.17741081155109e-05 8 0.00652355060007413
SAR1B 2 0 0.258175203604944 1 2.1971880634288e-05 9 0.00121090655908384
SAR1A 72 0.000693399833314063 0.306420352788204 0.028169014084507 0.000294191885036459 8 0.0239466583743221
SAPCD2 13 3.30904519894643e-05 0.297699916577285 0.0512820512820513 6.46799921636462e-05 8 0.0421459700539435
SAPCD1 6 5.38735170959668e-06 0.289771013618542 0 3.67741366158638e-05 8 0.0180619783774295
SAP30 19 0.000187601450408031 0.301829341968536 0.116959064327485 0.000107187930015095 7 0.0177555091283344
SAMD7 8 2.494282695259e-06 0.293771756515194 0.178571428571429 4.14772686552388e-05 8 0.0308138441170647
SAMD4A 13 0.000245388490883784 0.32017431427839 0.0769230769230769 7.09606625493953e-05 8 0.0568726160750357
SAMD3 26 0.000148328495860817 0.323482945274663 0.0369230769230769 0.000127116718221953 8 0.0632858303127614
SAMD12 1 0 0.244413134515283 0 1.61362762164606e-05 8 0.00102219117874552
SAMD11 19 3.50175008664037e-05 0.307787087235091 0.0467836257309941 8.60494620488842e-05 8 0.0596829858627803
SALL2 3 2.12937398412797e-06 0.253136336920614 0 2.87600605021309e-05 8 0.00220438148942627
SAFB 5 9.19027942952194e-06 0.269250668276278 0.1 4.02909190108565e-05 8 0.00200827562615508
SACM1L 29 0.000233151931423709 0.269599378345709 0.113300492610837 0.000142371291951464 8 0.00801938538507496
S1PR5 2 3.85872709414484e-08 0.242528981145265 0 1.95251894129328e-05 9 0.000729618256144395
S100Z 10 9.70181001799681e-06 0.277728364315574 0.133333333333333 6.08207937196903e-05 8 0.00820419014188351
S100P 15 0.000274678444072818 0.313299553504239 0.114285714285714 9.84762975853556e-05 8 0.0240891853521267
S100A9 7 3.14005441832009e-05 0.275589682487147 0.0476190476190476 4.97120265121419e-05 9 0.00335550699827039
S100A3 6 3.63896902789898e-05 0.284432501366369 0.333333333333333 4.49013199154985e-05 8 0.00917804337281088
S100A13 2 1.11110327836745e-05 0.249700119952019 0 3.19990500078888e-05 9 0.00158374264648979
S100A10 10 9.14688454265597e-05 0.275322385098644 0.0444444444444444 7.72951055715496e-05 8 0.00824172514111875
RXYLT1 2 2.780278354664e-06 0.271303516736538 0 2.19393279424148e-05 8 0.00563941077491096
RXRB 27 0.000451832006709478 0.309902488648488 0.0284900284900285 0.000153527651306887 8 0.058052280187037
RWDD2B 11 7.16510170765009e-05 0.30308913101507 0.0181818181818182 6.30737019658817e-05 8 0.0367159880371919
RUSF1 54 0.00111651607885316 0.323919188775643 0.0789657582110412 0.000225848359649519 8 0.0386634167615547
RUSC1 87 0.00101038986419565 0.330292212085151 0.0614808874632451 0.000366959682370193 8 0.168457423360552
RUSC1-AS1 17 4.9255596449094e-05 0.315173231724242 0.0294117647058824 8.38029162657904e-05 8 0.0455163500404282
RUNX2 3 9.35928444894216e-06 0.261636432192383 0 3.23955144145586e-05 9 0.00380012031680394
RUNX1T1 67 0.000916434375219938 0.331616397621071 0.0352781546811398 0.000293987281364624 8 0.154813696370231
RUNDC3A 29 0.000223333088462897 0.308395061728395 0.0197044334975369 0.00013973880835199 8 0.0766642634973463
RUFY4 11 2.66248563553424e-05 0.314990416624634 0.236363636363636 5.79617778248882e-05 8 0.0410379655865013
RTP5 51 0.000541809451792276 0.323148172104215 0.036078431372549 0.000222047276860056 8 0.155692729102712
RTP4 6 2.2635180153936e-05 0.269250668276278 0 4.03724772315566e-05 8 0.00199923887105815
RTP2 71 0.000515368293451111 0.289435265219104 0.0454728370221328 0.00030231208463382 8 0.0177289674699533
RTN3 14 7.27423711983594e-05 0.27390350877193 0.0769230769230769 7.35225791795933e-05 9 0.00386430291153543
RTN1 3 0.000157045021559645 0.297614792575119 0.333333333333333 4.12610386420953e-05 8 0.0121633480813089
RTL8C 9 2.5576367530531e-05 0.298432571920099 0.0833333333333333 5.16467029403515e-05 8 0.0219477955066259
RTL8B 9 4.17017541778148e-05 0.298946864528483 0.111111111111111 5.17925043709294e-05 8 0.0189019048296724
RTL8A 4 4.13376237046514e-06 0.279887955182073 0.166666666666667 3.13391408434476e-05 8 0.00797027481212219
RSRC2 14 0.000116827956371963 0.307196615672192 0.0769230769230769 7.43006618682477e-05 8 0.0368604932776853
RSRC1 4 1.65142526302167e-06 0.267457547270819 0 2.93187402922355e-05 9 0.00469526057256607
RSPO4 14 1.87224961666602e-05 0.29074233571545 0.0549450549450549 6.78393706727096e-05 8 0.031860592258884
RSPO2 13 3.4062255942363e-05 0.301982591876209 0.333333333333333 6.20691785509548e-05 8 0.0674689362907191
RSPH6A 2 2.29035058503602e-07 0.258881565311114 0 2.02258865137696e-05 9 0.00436850884992159
RSPH14 39 0.000641961791543308 0.320084057302478 0.0661268556005398 0.000188767412511119 7 0.104808989439356
RSKR 6 1.89602997257925e-05 0.278217093979017 0.0666666666666667 3.99117135062206e-05 8 0.0113803356267198
RRS1 3 0.000120751319249691 0.276339661046949 0 3.74735574402874e-05 9 0.00469922276515811
RRP1 1 0 0.239616306954436 0 1.64407944580289e-05 9 0.000713929283987013
RRM2 3 1.97262358701085e-05 0.272493236757134 0 3.6156518254524e-05 9 0.00433476439311439
RRBP1 3 1.00630939256487e-05 0.268140832975526 0 2.69812029046937e-05 8 0.00389991261920599
RPUSD1 1 0 0.272131076105192 0 1.61594508581531e-05 9 0.00713881873887884
RPSA 13 0.000142166613484569 0.299290712163328 0.0512820512820513 8.10129953856334e-05 8 0.0199265898536753
RPS6KC1 1 0 0.237520205381763 0 1.73617358907567e-05 9 0.000360608624633858
RPS6KB1 8 6.40329590641596e-05 0.282502488012304 0.107142857142857 5.67270307924114e-05 8 0.00467845744703637
RPS6KA6 2 6.88371474636699e-07 0.253259525113044 0 2.19609942729323e-05 9 0.00186286335993101
RPS4X 16 0.000100995490531873 0.301181577043646 0.0416666666666667 8.37063204418448e-05 8 0.02809739930698
RPS3A 5 8.70488600734809e-06 0.264826240909187 0.2 4.1069981925841e-05 8 0.00168574203345556
RPS27A 17 0.00011706425423541 0.317077505013836 0.220588235294118 8.87411898453025e-05 8 0.0367421861191133
RPS25 8 2.14836627134213e-05 0.279312118433705 0.0714285714285714 4.85514020629593e-05 8 0.00892353573269982
RPS21 5 2.92137042578868e-05 0.269931490566445 0 3.8603081070904e-05 8 0.00640300113378664
RPS19 7 7.51914049235124e-05 0.308433139893814 0.0476190476190476 4.68360831573223e-05 8 0.020922278090363
RPS15A 12 0.000122173909938971 0.317617739802665 0.0454545454545455 6.72890689266614e-05 8 0.0394114946850777
RPS14 7 7.34415294953601e-05 0.268937599586581 0.0476190476190476 6.00623701188361e-05 8 0.00175448899952933
RPRD1B 27 0.000274462565177464 0.300731965713185 0.0854700854700855 0.000141153468797068 8 0.0207935819081894
RPP25 28 0.000605922310025923 0.312078356903703 0.0343915343915344 0.000152127200000715 8 0.0436326947406694
RPLP1 5 0.000162320032653582 0.263824933462887 0 5.17923095126606e-05 8 0.0029287357385945
RPL41 1 0 0.230336560627017 0 1.68828490572798e-05 9 0.000448556654189869
RPL3 3 1.98797321072641e-05 0.280352854032457 0 2.92325762753612e-05 8 0.00635262101140899
RPL37A 7 4.17087133929405e-05 0.279393342877595 0.0476190476190476 4.83691423803286e-05 8 0.00435579852920202
RPL35A 6 9.21802714481431e-06 0.285296603394322 0 4.01022433396983e-05 8 0.0115010836122377
RPL31 6 1.27418823615206e-05 0.299894352669996 0.0666666666666667 3.90341751320791e-05 8 0.0174709950807161
RPL28 5 5.46846415752626e-05 0.286257792445911 0.1 4.29897898823713e-05 8 0.00546197111572058
RPL22L1 1 0 0.230336560627017 0 1.68828490572798e-05 9 0.000448556654189869
RPL18A 2 1.17279184074928e-06 0.228955858630298 0 2.98424397498562e-05 9 0.000138828189068702
RPL14 6 2.8061272934958e-05 0.273777427062099 0.133333333333333 4.83489358074958e-05 8 0.00408598049985647
RPL11 14 0.000158092675924295 0.306841911313107 0.043956043956044 8.06088496949895e-05 8 0.0344542197457618
RPH3AL 13 2.88632421531865e-05 0.294693627161834 0.0384615384615385 6.70238375181076e-05 8 0.0355300875809796
RPGRIP1 25 0.000528125599800585 0.287542878191404 0.0166666666666667 0.000143172540336924 8 0.0391003678710031
RPF2 2 1.6037701915534e-06 0.222135273089441 0 3.16941348442707e-05 10 9.48574712349457e-05
RP9 7 2.72592149311446e-06 0.286120083384876 0.285714285714286 4.15033461321706e-05 9 0.0131675334795919
RORB 17 1.94610421454184e-05 0.299391150103073 0.110294117647059 7.70389930998252e-05 8 0.0583484439932415
ROR2 34 0.000295847823691953 0.301975290732816 0.146167557932264 0.000165099112187987 8 0.0527698620908182
ROBO2 2 0 0.243142751464891 1 1.94387711306749e-05 9 0.000901667612881871
ROBO1 3 0.000157429581435976 0.238641140280485 0 4.70088165826159e-05 8 0.000286136783889159
RNF6 32 0.000176806211513381 0.32107969151671 0.0504032258064516 0.000138750124412158 8 0.125798564508061
RNF44 9 5.09493451817076e-07 0.278396932952924 0.305555555555556 4.38877506959123e-05 8 0.020378556164772
RNF38 16 3.54236681132153e-05 0.319633534650425 0.225 7.28743306075377e-05 8 0.0715413169037654
RNF34 11 6.92258323282475e-05 0.287847710354682 0 6.357494040845e-05 8 0.0176945348042271
RNF32 4 1.55350860730385e-06 0.263746938085987 0 3.16732756305866e-05 9 0.00287392090173005
RNF24 16 0.00033463097832239 0.256352366487418 0.0583333333333333 0.000103363774500841 9 0.00233058730712888
RNF216 15 4.73844868505858e-05 0.278719985718111 0.0285714285714286 8.91946419680026e-05 9 0.00852629966772064
RNF213 8 3.97406286374363e-05 0.296554835339649 0 4.47245253219955e-05 8 0.0401686368878307
RNF208 26 0.000188564033359092 0.323340581961272 0.0984615384615385 0.000119832848721292 8 0.07759511039414
RNF19A 1 0 0.238846499531486 0 1.6392336583757e-05 9 0.000576339484435825
RNF187 2 1.25751583913296e-08 0.264831856155379 0 1.89777408976522e-05 9 0.00942450301876497
RNF186 2 5.15721806408751e-07 0.248641331395696 0 2.1104978953967e-05 8 0.00131927027243936
RNF183 40 0.000548837943250146 0.326143722581993 0.0384615384615385 0.000196555341649508 8 0.0689455109599599
RNF170 12 7.24942422244742e-05 0.265993696226254 0.0151515151515152 6.92079297864917e-05 9 0.00265574296971132
RNF168 6 9.44281577116641e-06 0.285917040564051 0 3.74016586020453e-05 8 0.0125193983924253
RNF167 3 5.86603164944657e-07 0.256890168654875 0 2.67374198093574e-05 9 0.00195672404103725
RNF152 5 1.10962663557618e-05 0.260626421551238 0.1 3.16850365014486e-05 8 0.00210775803664918
RNF151 15 1.50692391422882e-05 0.290877756817811 0.133333333333333 7.50264486910925e-05 8 0.0170884840752005
RNF150 6 5.12317677981037e-05 0.290431345192419 0 3.86334715293401e-05 8 0.0115248379076804
RNF138 23 8.84420465669548e-05 0.319184278449311 0.0553359683794466 0.000107195621182371 8 0.0628730972348857
RNF135 4 1.96760164702172e-06 0.283065905176321 0.333333333333333 2.8660501483877e-05 8 0.0193789137271592
